user_id,user_request,intent
u203,Any spicy dinner ideas?,spicy_dinner
u203,Looking for something light and vegetarian today,light_veg
u203,I want something to munch on please,snack_time
u203,"Hey, Give me a mild breakfast option",breakfast_request
u203,Looking for something light and vegetarian,light_veg
u203,Suggest a light veg dish!,light_veg
u203,I want non-veg for lunch,non_veg_lunch
u203,I want something to munch on,snack_time
u203,What can I eat for breakfast?!,breakfast_request
u203,Suggest a biryani for lunch!,non_veg_lunch
u203,Looking for something light and vegetarian,light_veg
u203,Suggest something with paneer,paneer_craving
u203,Give me a chicken dish for lunch asap,non_veg_lunch
u203,Suggest a snack,snack_time
u203,Suggest something with paneer!,paneer_craving
u203,"Hey, I want something spicy for dinner today",spicy_dinner
u203,Any evening snack ideas?,snack_time
u204,Suggest a biryani for lunch,non_veg_lunch
u204,Give me a mild breakfast option,breakfast_request
u204,Any spicy dinner ideas? now,spicy_dinner
u204,I want non-veg for lunch,non_veg_lunch
u204,"Hey, Suggest a biryani for lunch",non_veg_lunch
u204,Suggest a light veg dish please,light_veg
u204,I want something to munch on,snack_time
u204,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u204,"Hey, Any evening snack ideas?",snack_time
u204,"Hey, Suggest a light veg dish",light_veg
u204,Suggest a snack,snack_time
u204,"Hey, I'm craving paneer",paneer_craving
u204,I'm craving paneer,paneer_craving
u204,Suggest something with paneer!,paneer_craving
u204,Any healthy veg options?,light_veg
u204,Give me a chicken dish for lunch please,non_veg_lunch
u204,Any evening snack ideas? please,snack_time
u204,"Hey, Looking for something light and vegetarian",light_veg
u204,Looking for something light and vegetarian,light_veg
u204,"Hey, Any evening snack ideas?",snack_time
u204,"Hey, Any evening snack ideas?",snack_time
u204,I'm craving paneer,paneer_craving
u204,I'm craving paneer,paneer_craving
u204,"Hey, I want something to munch on!",snack_time
u204,Suggest something for breakfast asap,breakfast_request
u204,Suggest a light veg dish asap,light_veg
u204,Suggest something with paneer!,paneer_craving
u204,Suggest a biryani for lunch,non_veg_lunch
u204,I want something spicy for dinner,spicy_dinner
u205,What can I eat for breakfast?,breakfast_request
u205,Any evening snack ideas?,snack_time
u205,Got any paneer dishes?,paneer_craving
u205,Suggest something with paneer,paneer_craving
u205,"Hey, Suggest a light veg dish!",light_veg
u205,"Hey, I want non-veg for lunch today",non_veg_lunch
u205,Suggest a biryani for lunch today,non_veg_lunch
u205,I want something to munch on,snack_time
u205,Suggest a biryani for lunch!,non_veg_lunch
u205,Got any paneer dishes?,paneer_craving
u205,Any healthy veg options?,light_veg
u205,"Hey, Suggest something with paneer asap",paneer_craving
u205,Suggest something with paneer,paneer_craving
u205,Any spicy dinner ideas?!,spicy_dinner
u205,"Hey, Suggest a snack",snack_time
u205,I want something spicy for dinner!,spicy_dinner
u205,"Hey, Suggest a snack",snack_time
u205,Suggest a snack,snack_time
u205,Any evening snack ideas?,snack_time
u205,Any healthy veg options?!,light_veg
u205,"Hey, Suggest a light veg dish now",light_veg
u205,"Hey, Craving something with a kick for dinner",spicy_dinner
u205,I'm craving paneer,paneer_craving
u205,Suggest a snack,snack_time
u205,I'm craving paneer,paneer_craving
u205,Suggest a snack,snack_time
u205,I want non-veg for lunch now,non_veg_lunch
u205,Suggest a biryani for lunch,non_veg_lunch
u205,Suggest a biryani for lunch,non_veg_lunch
u205,"Hey, Got any paneer dishes?",paneer_craving
u206,"Hey, Suggest a biryani for lunch today",non_veg_lunch
u206,Craving something with a kick for dinner please,spicy_dinner
u206,Any spicy dinner ideas?,spicy_dinner
u206,What can I eat for breakfast?,breakfast_request
u206,Suggest a biryani for lunch today,non_veg_lunch
u206,"Hey, Any spicy dinner ideas?!",spicy_dinner
u206,Got any paneer dishes?,paneer_craving
u206,Any spicy dinner ideas?,spicy_dinner
u206,Suggest something for breakfast,breakfast_request
u206,Any evening snack ideas?,snack_time
u206,I want something to munch on,snack_time
u206,"Hey, I want something to munch on",snack_time
u206,What can I eat for breakfast?,breakfast_request
u206,Any evening snack ideas?,snack_time
u206,I'm craving paneer now,paneer_craving
u206,Suggest something with paneer,paneer_craving
u206,Any healthy veg options?!,light_veg
u206,Looking for something light and vegetarian,light_veg
u206,Suggest something for breakfast,breakfast_request
u206,Any evening snack ideas?,snack_time
u206,What can I eat for breakfast?,breakfast_request
u206,Any healthy veg options?,light_veg
u206,Suggest a biryani for lunch please,non_veg_lunch
u206,Craving something with a kick for dinner now,spicy_dinner
u206,Got any paneer dishes? now,paneer_craving
u206,I want something spicy for dinner,spicy_dinner
u206,Got any paneer dishes? asap,paneer_craving
u206,Any spicy dinner ideas?,spicy_dinner
u206,I want something to munch on,snack_time
u207,I want non-veg for lunch,non_veg_lunch
u207,Give me a chicken dish for lunch,non_veg_lunch
u207,What can I eat for breakfast? now,breakfast_request
u207,"Hey, I'm craving paneer!",paneer_craving
u207,I'm craving paneer,paneer_craving
u207,Got any paneer dishes? asap,paneer_craving
u207,What can I eat for breakfast?,breakfast_request
u207,Any spicy dinner ideas? asap,spicy_dinner
u207,Any evening snack ideas?!,snack_time
u207,Got any paneer dishes?,paneer_craving
u207,"Hey, I'm craving paneer",paneer_craving
u207,I'm craving paneer,paneer_craving
u207,Got any paneer dishes? asap,paneer_craving
u207,I want non-veg for lunch,non_veg_lunch
u207,I'm craving paneer,paneer_craving
u207,"Hey, Give me a chicken dish for lunch please",non_veg_lunch
u207,"Hey, Give me a chicken dish for lunch today",non_veg_lunch
u207,"Hey, Suggest something with paneer!",paneer_craving
u207,Suggest a biryani for lunch asap,non_veg_lunch
u207,I want something spicy for dinner please,spicy_dinner
u207,What can I eat for breakfast?,breakfast_request
u207,Any evening snack ideas?!,snack_time
u207,I want something to munch on,snack_time
u207,What can I eat for breakfast?,breakfast_request
u207,Give me a chicken dish for lunch,non_veg_lunch
u207,Suggest a biryani for lunch,non_veg_lunch
u208,I want something spicy for dinner,spicy_dinner
u208,Any spicy dinner ideas?,spicy_dinner
u208,Got any paneer dishes?,paneer_craving
u208,Any spicy dinner ideas?!,spicy_dinner
u208,I want non-veg for lunch now,non_veg_lunch
u208,Give me a chicken dish for lunch,non_veg_lunch
u208,Suggest something with paneer,paneer_craving
u208,Any healthy veg options?,light_veg
u208,Suggest something for breakfast today,breakfast_request
u208,I want something spicy for dinner,spicy_dinner
u208,Got any paneer dishes?,paneer_craving
u208,"Hey, Any spicy dinner ideas? today",spicy_dinner
u208,Suggest a biryani for lunch,non_veg_lunch
u208,"Hey, I'm craving paneer",paneer_craving
u208,"Hey, I want something to munch on today",snack_time
u208,Give me a mild breakfast option asap,breakfast_request
u208,Suggest a light veg dish,light_veg
u208,I'm craving paneer!,paneer_craving
u208,Suggest a biryani for lunch,non_veg_lunch
u208,Any healthy veg options?,light_veg
u208,I want non-veg for lunch,non_veg_lunch
u208,I want non-veg for lunch now,non_veg_lunch
u208,Looking for something light and vegetarian,light_veg
u208,Craving something with a kick for dinner today,spicy_dinner
u208,I want something spicy for dinner,spicy_dinner
u208,Looking for something light and vegetarian please,light_veg
u208,Any healthy veg options?,light_veg
u208,"Hey, Give me a mild breakfast option today",breakfast_request
u209,What can I eat for breakfast?,breakfast_request
u209,Any evening snack ideas? today,snack_time
u209,"Hey, Any healthy veg options? please",light_veg
u209,"Hey, I want something to munch on",snack_time
u209,I want non-veg for lunch,non_veg_lunch
u209,Give me a chicken dish for lunch,non_veg_lunch
u209,Any healthy veg options?,light_veg
u209,Suggest a biryani for lunch,non_veg_lunch
u209,"Hey, Got any paneer dishes?",paneer_craving
u209,I want non-veg for lunch asap,non_veg_lunch
u209,Got any paneer dishes?,paneer_craving
u209,Suggest a light veg dish,light_veg
u209,Any evening snack ideas? asap,snack_time
u209,I want non-veg for lunch,non_veg_lunch
u209,I want something spicy for dinner,spicy_dinner
u209,Any healthy veg options?,light_veg
u209,I want something to munch on,snack_time
u209,"Hey, What can I eat for breakfast?",breakfast_request
u209,I want something spicy for dinner,spicy_dinner
u209,Give me a chicken dish for lunch,non_veg_lunch
u209,I want something to munch on,snack_time
u209,I want something spicy for dinner,spicy_dinner
u209,Suggest a light veg dish,light_veg
u209,Craving something with a kick for dinner,spicy_dinner
u209,I want something spicy for dinner asap,spicy_dinner
u209,Any spicy dinner ideas?,spicy_dinner
u209,Any spicy dinner ideas? now,spicy_dinner
u209,Looking for something light and vegetarian,light_veg
u209,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u209,"Hey, Suggest a biryani for lunch",non_veg_lunch
u210,"Hey, I want something to munch on",snack_time
u210,What can I eat for breakfast? asap,breakfast_request
u210,Any evening snack ideas? today,snack_time
u210,Any spicy dinner ideas?,spicy_dinner
u210,Give me a mild breakfast option,breakfast_request
u210,Suggest a biryani for lunch,non_veg_lunch
u210,Give me a chicken dish for lunch,non_veg_lunch
u210,I'm craving paneer today,paneer_craving
u210,"Hey, Suggest a light veg dish",light_veg
u210,Looking for something light and vegetarian,light_veg
u210,"Hey, Any evening snack ideas?",snack_time
u210,I want non-veg for lunch,non_veg_lunch
u210,I'm craving paneer asap,paneer_craving
u210,I want something spicy for dinner,spicy_dinner
u210,Suggest a snack!,snack_time
u210,Any evening snack ideas?,snack_time
u210,Looking for something light and vegetarian now,light_veg
u210,Suggest a snack please,snack_time
u210,I want non-veg for lunch please,non_veg_lunch
u210,"Hey, Suggest something for breakfast today",breakfast_request
u210,Suggest something with paneer,paneer_craving
u210,Suggest a biryani for lunch,non_veg_lunch
u210,"Hey, I want non-veg for lunch",non_veg_lunch
u210,"Hey, Give me a chicken dish for lunch please",non_veg_lunch
u210,"Hey, Any spicy dinner ideas?",spicy_dinner
u210,Give me a chicken dish for lunch today,non_veg_lunch
u210,Suggest a snack,snack_time
u210,"Hey, Suggest a snack",snack_time
u211,"Hey, I want something to munch on",snack_time
u211,Suggest a light veg dish,light_veg
u211,I want something to munch on please,snack_time
u211,"Hey, What can I eat for breakfast?",breakfast_request
u211,"Hey, Suggest a snack today",snack_time
u211,Got any paneer dishes?,paneer_craving
u211,Looking for something light and vegetarian,light_veg
u211,Looking for something light and vegetarian,light_veg
u211,I want something to munch on,snack_time
u211,"Hey, I want something spicy for dinner",spicy_dinner
u211,What can I eat for breakfast? today,breakfast_request
u211,Any healthy veg options?,light_veg
u211,"Hey, Suggest a snack please",snack_time
u211,Suggest a biryani for lunch,non_veg_lunch
u211,Suggest something for breakfast,breakfast_request
u211,Give me a mild breakfast option,breakfast_request
u211,Suggest something for breakfast,breakfast_request
u211,"Hey, Any healthy veg options? now",light_veg
u211,Got any paneer dishes? now,paneer_craving
u211,Give me a mild breakfast option,breakfast_request
u211,I want something to munch on,snack_time
u211,"Hey, Any spicy dinner ideas?",spicy_dinner
u211,Suggest a biryani for lunch,non_veg_lunch
u211,Any spicy dinner ideas? asap,spicy_dinner
u211,Suggest a snack,snack_time
u212,Suggest a snack please,snack_time
u212,"Hey, Craving something with a kick for dinner!",spicy_dinner
u212,"Hey, Any healthy veg options?",light_veg
u212,Got any paneer dishes?,paneer_craving
u212,I want non-veg for lunch,non_veg_lunch
u212,Suggest something with paneer,paneer_craving
u212,I want something to munch on,snack_time
u212,I want something to munch on!,snack_time
u212,Give me a chicken dish for lunch,non_veg_lunch
u212,What can I eat for breakfast?!,breakfast_request
u212,Looking for something light and vegetarian today,light_veg
u212,Suggest a biryani for lunch,non_veg_lunch
u212,Any spicy dinner ideas?,spicy_dinner
u212,I want something to munch on,snack_time
u212,Any healthy veg options?,light_veg
u212,Suggest something for breakfast,breakfast_request
u212,Any healthy veg options?,light_veg
u212,Give me a mild breakfast option asap,breakfast_request
u212,Any healthy veg options?,light_veg
